sample,timestamp_ms,altitude_ft,phase,motor_pos,heading_error_deg,p_term,i_term,loiter_step
1557,15570,1656.80,1,0.7000,4.13,0.037132,5.973506,2
1558,15580,1657.45,1,0.7000,3.83,0.034456,5.977334,2
1559,15590,1657.92,1,0.7000,3.53,0.031776,5.980865,2
1560,15600,1658.51,1,0.7000,3.23,0.029093,5.984097,2
1561,15610,1658.86,1,0.7000,2.93,0.026408,5.987031,2
1562,15620,1659.40,1,0.7000,2.64,0.023719,5.989667,2
1563,15630,1659.56,1,0.7000,2.34,0.021029,5.992003,2
1564,15640,1659.96,1,0.7000,2.04,0.018336,5.994041,2
1565,15650,1660.18,1,0.7000,1.74,0.015641,5.995779,2
1566,15660,1660.49,1,0.7000,1.44,0.012945,5.997217,2
1567,15670,1660.68,1,0.7000,1.14,0.010248,5.998356,2
1568,15680,1660.97,1,0.7000,0.84,0.007549,5.999195,2
1569,15690,1661.09,1,0.7000,0.54,0.004850,5.999733,2
1570,15700,1661.41,1,0.7000,0.24,0.002150,5.999972,2
1571,15710,1661.52,1,0.7000,-0.06,-0.000550,5.999911,2
1572,15720,1661.74,1,0.7000,-0.36,-0.003250,5.999550,2
1573,15730,1661.92,1,0.7000,-0.66,-0.005949,5.998889,2
1574,15740,1661.94,1,0.7000,-0.96,-0.008648,5.997929,2
1575,15750,1662.06,1,0.7000,-1.26,-0.011347,5.996668,2
1576,15760,1662.25,1,0.7000,-1.56,-0.014044,5.995108,2
1577,15770,1662.43,1,0.7000,-1.86,-0.016739,5.993248,2
1578,15780,1662.54,1,0.7000,-2.16,-0.019433,5.991088,2
1579,15790,1662.74,1,0.7000,-2.46,-0.022125,5.988630,2
1580,15800,1662.86,1,0.7000,-2.76,-0.024815,5.985873,2
1581,15810,1662.76,1,0.7000,-3.06,-0.027502,5.982817,2
1582,15820,1662.87,1,0.7000,-3.35,-0.030187,5.979463,2
1583,15830,1662.75,1,0.7000,-3.65,-0.032868,5.975811,2
1584,15840,1662.64,1,0.7000,-3.95,-0.035546,5.971861,2
1585,15850,1662.60,1,0.7000,-4.25,-0.038221,5.967615,2
1586,15860,1662.39,1,0.7000,-4.54,-0.040892,5.963071,2
1587,15870,1662.19,1,0.7000,-4.84,-0.043559,5.958231,2
1588,15880,1661.85,1,0.7000,-5.14,-0.046221,5.953096,2
1589,15890,1661.77,1,0.7000,-5.43,-0.048879,5.947665,2
1590,15900,1661.78,1,0.7000,-5.73,-0.051532,5.941939,2
1591,15910,1661.71,1,0.7000,-6.02,-0.054180,5.935919,2
1592,15920,1661.67,1,0.7000,-6.31,-0.056822,5.929605,2
1593,15930,1661.68,1,0.7000,-6.61,-0.059459,5.922999,2
1594,15940,1661.70,1,0.7000,-6.90,-0.062089,5.916100,2
1595,15950,1661.94,1,0.7000,-7.19,-0.064714,5.908910,2
1596,15960,1661.82,1,0.7000,-7.48,-0.067332,5.901429,2
1597,15970,1661.71,1,0.7000,-7.77,-0.069943,5.893657,2
1598,15980,1661.45,1,0.7000,-8.06,-0.072547,5.885596,2
1599,15990,1660.79,1,0.7000,-8.35,-0.075144,5.877247,2
1600,16000,1660.58,1,0.7000,-8.64,-0.077734,5.868610,2
1601,16010,1659.97,1,0.7000,-8.92,-0.080316,5.859686,2
1602,16020,1659.37,1,0.7000,-9.21,-0.082889,5.850476,2
1603,16030,1655.10,1,0.7000,-9.49,-0.085455,5.840981,2
1604,16040,1613.31,1,0.7000,-9.78,-0.088012,5.831202,2
1605,16050,1634.67,1,0.7000,-10.06,-0.090560,5.821140,2
1606,16060,1644.75,1,0.7000,-10.34,-0.093099,5.810795,2
1607,16070,1650.94,1,0.7000,-10.63,-0.095628,5.800170,2
1608,16080,1652.17,1,0.7000,-10.91,-0.098149,5.789265,2
1609,16090,1652.48,1,0.7000,-11.18,-0.100659,5.778080,2
1610,16100,1652.18,1,0.7000,-11.46,-0.103159,5.766618,2
1611,16110,1651.69,1,0.7000,-11.74,-0.105649,5.754879,2
1612,16120,1650.64,1,0.7000,-12.01,-0.108129,5.742865,2
1613,16130,1649.94,1,0.7000,-12.29,-0.110597,5.730577,2
1614,16140,1648.90,1,0.7000,-12.56,-0.113055,5.718015,2
1615,16150,1648.33,1,0.7000,-12.83,-0.115501,5.705181,2
1616,16160,1647.37,1,0.7000,-13.10,-0.117936,5.692077,2
1617,16170,1646.66,1,0.7000,-13.37,-0.120359,5.678704,2
1618,16180,1646.98,1,0.7000,-13.64,-0.122769,5.665063,2
1619,16190,1646.94,1,0.7000,-13.91,-0.125168,5.651155,2
1620,16200,1645.64,1,0.7000,-14.17,-0.127554,5.636983,2
1621,16210,1645.00,1,0.7000,-14.44,-0.129927,5.622547,2
1622,16220,1644.69,1,0.7000,-14.70,-0.132287,5.607848,2
1623,16230,1643.56,1,0.7000,-14.96,-0.134634,5.592889,2
1624,16240,1642.09,1,0.7000,-15.22,-0.136968,5.577670,2
1625,16250,1641.18,1,0.7000,-15.48,-0.139288,5.562194,2
1626,16260,1640.96,1,0.7000,-15.73,-0.141594,5.546461,2
1627,16270,1641.37,1,0.7000,-15.99,-0.143886,5.530474,2
1628,16280,1643.18,1,0.7000,-16.24,-0.146163,5.514233,2
1629,16290,1644.20,1,0.7000,-16.49,-0.148426,5.497741,2
1630,16300,1644.85,1,0.7000,-16.74,-0.150674,5.480999,2
1631,16310,1644.79,1,0.7000,-16.99,-0.152907,5.464010,2
1632,16320,1645.37,1,0.7000,-17.24,-0.155125,5.446774,2
1633,16330,1647.43,1,0.7000,-17.48,-0.157327,5.429293,2
1634,16340,1649.70,1,0.7000,-17.72,-0.159513,5.411569,2
1635,16350,1647.78,1,0.7000,-17.96,-0.161684,5.393604,2
1636,16360,1642.02,1,0.7000,-18.20,-0.163838,5.375400,2
1637,16370,1637.99,1,0.7000,-18.44,-0.165976,5.356958,2
1638,16380,1632.47,1,0.7000,-18.68,-0.168097,5.338281,2
1639,16390,1628.43,1,0.7000,-18.91,-0.170201,5.319370,2
1640,16400,1621.64,1,0.7000,-19.14,-0.172289,5.300227,2
1641,16410,1619.06,1,0.7000,-19.37,-0.174359,5.280853,2
1642,16420,1617.50,1,0.7000,-19.60,-0.176412,5.261252,2
1643,16430,1617.32,1,0.7000,-19.83,-0.178447,5.241425,2
1644,16440,1617.12,1,0.7000,-20.05,-0.180464,5.221373,2
1645,16450,1617.38,1,0.7000,-20.27,-0.182464,5.201099,2
1646,16460,1617.63,1,0.7000,-20.49,-0.184444,5.180605,2
1647,16470,1617.46,1,0.7000,-20.71,-0.186407,5.159894,2
1648,16480,1617.04,1,0.7000,-20.93,-0.188351,5.138966,2
1649,16490,1615.83,1,0.7000,-21.14,-0.190276,5.117824,2
1650,16500,1615.55,1,0.7000,-21.35,-0.192182,5.096470,2
1651,16510,1615.15,1,0.7000,-21.56,-0.194069,5.074907,2
1652,16520,1614.61,1,0.7000,-21.77,-0.195936,5.053136,2
1653,16530,1612.88,1,0.7000,-21.98,-0.197784,5.031160,2
1654,16540,1611.15,1,0.7000,-22.18,-0.199612,5.008981,2
1655,16550,1608.23,1,0.7000,-22.38,-0.201420,4.986601,2
1656,16560,1606.80,1,0.7000,-22.58,-0.203208,4.964023,2
1657,16570,1605.37,1,0.7000,-22.78,-0.204976,4.941247,2
1658,16580,1604.45,1,0.7000,-22.97,-0.206723,4.918278,2
1659,16590,1603.19,1,0.7000,-23.16,-0.208449,4.895117,2
1660,16600,1603.28,1,0.7000,-23.35,-0.210155,4.871767,2
1661,16610,1603.15,1,0.7000,-23.54,-0.211840,4.848229,2
1662,16620,1602.40,1,0.7000,-23.72,-0.213503,4.824506,2
1663,16630,1600.80,1,0.7000,-23.91,-0.215145,4.800601,2
1664,16640,1598.64,1,0.7000,-24.09,-0.216766,4.776516,2
1665,16650,1595.37,1,0.7000,-24.26,-0.218364,4.752254,2
1666,16660,1593.26,1,0.7000,-24.44,-0.219942,4.727816,2
1667,16670,1590.18,1,0.7000,-24.61,-0.221497,4.703205,2
1668,16680,1587.95,1,0.7000,-24.78,-0.223030,4.678424,2
1669,16690,1584.60,1,0.7000,-24.95,-0.224540,4.653475,2
1670,16700,1582.88,1,0.7000,-25.11,-0.226028,4.628361,2
1671,16710,1581.16,1,0.7000,-25.28,-0.227494,4.603084,2
1672,16720,1580.50,1,0.7000,-25.44,-0.228936,4.577646,2
1673,16730,1580.04,1,0.7000,-25.60,-0.230356,4.552051,2
1674,16740,1580.48,1,0.7000,-25.75,-0.231753,4.526301,2
1675,16750,1581.62,1,0.7000,-25.90,-0.233127,4.500398,2
1676,16760,1582.45,1,0.7000,-26.05,-0.234477,4.474345,2
1677,16770,1582.84,1,0.7000,-26.20,-0.235804,4.448144,2
1678,16780,1583.65,1,0.7000,-26.35,-0.237108,4.421799,2
1679,16790,1584.31,1,0.7000,-26.49,-0.238387,4.395312,2
1680,16800,1584.75,1,0.7000,-26.63,-0.239643,4.368685,2
1681,16810,1585.08,1,0.7000,-26.76,-0.240875,4.341921,2
1682,16820,1584.82,1,0.7000,-26.90,-0.242083,4.315023,2
1683,16830,1583.35,1,0.7000,-27.03,-0.243266,4.287993,2
1684,16840,1581.31,1,0.7000,-27.16,-0.244425,4.260835,2
1685,16850,1579.84,1,0.7000,-27.28,-0.245560,4.233551,2
1686,16860,1577.95,1,0.7000,-27.41,-0.246670,4.206143,2
1687,16870,1576.37,1,0.7000,-27.53,-0.247756,4.178615,2
1688,16880,1573.11,1,0.7000,-27.65,-0.248817,4.150969,2
1689,16890,1570.80,1,0.7000,-27.76,-0.249853,4.123207,2
1690,16900,1567.68,1,0.7000,-27.87,-0.250863,4.095334,2
1691,16910,1565.86,1,0.7000,-27.98,-0.251849,4.067350,2
1692,16920,1563.92,1,0.7000,-28.09,-0.252810,4.039260,2
1693,16930,1563.07,1,0.7000,-28.19,-0.253745,4.011066,2
1694,16940,1562.15,1,0.7000,-28.30,-0.254655,3.982771,2
1695,16950,1561.53,1,0.7000,-28.39,-0.255540,3.954378,2
1696,16960,1561.09,1,0.7000,-28.49,-0.256399,3.925889,2
1697,16970,1560.37,1,0.7000,-28.58,-0.257232,3.897308,2
1698,16980,1558.38,1,0.7000,-28.67,-0.258040,3.868637,2
1699,16990,1558.56,1,0.7000,-28.76,-0.258821,3.839879,2
1700,17000,1557.65,1,0.7000,-28.84,-0.259577,3.811037,2
1701,17010,1557.00,1,0.7000,-28.92,-0.260307,3.782114,2
1702,17020,1555.90,1,0.7000,-29.00,-0.261011,3.753113,2
1703,17030,1555.34,1,0.7000,-29.08,-0.261689,3.724036,2
1704,17040,1554.32,1,0.7000,-29.15,-0.262341,3.694887,2
1705,17050,1552.59,1,0.7000,-29.22,-0.262966,3.665669,2
1706,17060,1549.51,1,0.7000,-29.29,-0.263565,3.636384,2
1707,17070,1547.30,1,0.7000,-29.35,-0.264138,3.607035,2
1708,17080,1545.91,1,0.7000,-29.41,-0.264684,3.577626,2
1709,17090,1544.36,1,0.7000,-29.47,-0.265204,3.548159,2
1710,17100,1544.74,1,0.7000,-29.52,-0.265698,3.518637,2
1711,17110,1544.69,1,0.7000,-29.57,-0.266164,3.489063,2
1712,17120,1544.21,1,0.7000,-29.62,-0.266605,3.459440,2
1713,17130,1543.38,1,0.7000,-29.67,-0.267018,3.429771,2
1714,17140,1541.79,1,0.7000,-29.71,-0.267405,3.400060,2
1715,17150,1540.00,1,0.7000,-29.75,-0.267765,3.370308,2
1716,17160,1539.41,1,0.7000,-29.79,-0.268098,3.340519,2
1717,17170,1539.18,1,0.7000,-29.82,-0.268405,3.310697,2
1718,17180,1538.54,1,0.7000,-29.85,-0.268684,3.280843,2
1719,17190,1536.45,1,0.7000,-29.88,-0.268937,3.250961,2
1720,17200,1534.26,1,0.7000,-29.91,-0.269163,3.221054,2
1721,17210,1529.37,1,0.7000,-29.93,-0.269362,3.191125,2
1722,17220,1527.19,1,0.7000,-29.95,-0.269534,3.161176,2
1723,17230,1525.06,1,0.7000,-29.96,-0.269679,3.131212,2
1724,17240,1524.24,1,0.7000,-29.98,-0.269797,3.101234,2
1725,17250,1523.13,1,0.7000,-29.99,-0.269888,3.071247,2
1726,17260,1522.23,1,0.7000,-29.99,-0.269952,3.041252,2
1727,17270,1520.82,1,0.7000,-30.00,-0.269990,3.011253,2
1728,17280,1519.90,1,0.7000,-30.00,-0.270000,2.981253,2
1729,17290,1518.67,1,0.7000,-30.00,-0.269983,2.951255,2
1730,17300,1517.70,1,0.7000,-29.99,-0.269939,2.921262,2
1731,17310,1516.17,1,0.7000,-29.99,-0.269868,2.891277,2
1732,17320,1515.51,1,0.7000,-29.97,-0.269770,2.861302,2
1733,17330,1514.30,1,0.7000,-29.96,-0.269646,2.831342,2
1734,17340,1513.31,1,0.7000,-29.94,-0.269494,2.801398,2
1735,17350,1512.13,1,0.7000,-29.92,-0.269315,2.771474,2
1736,17360,1511.10,1,0.7000,-29.90,-0.269109,2.741573,2
1737,17370,1509.54,1,0.7000,-29.88,-0.268877,2.711698,2
1738,17380,1508.64,1,0.7000,-29.85,-0.268618,2.681851,2
1739,17390,1507.46,1,0.7000,-29.81,-0.268331,2.652037,2
1740,17400,1505.97,1,0.7000,-29.78,-0.268018,2.622257,2
1741,17410,1503.96,1,0.7000,-29.74,-0.267678,2.592515,2
1742,17420,1502.80,1,0.7000,-29.70,-0.267311,2.562814,2
1743,17430,1502.20,1,0.7000,-29.66,-0.266918,2.533156,2
1744,17440,1501.56,1,0.7000,-29.61,-0.266498,2.503545,2
1745,17450,1500.82,1,0.7000,-29.56,-0.266051,2.473984,2
1746,17460,1498.87,1,0.7000,-29.51,-0.265578,2.444475,2
1747,17470,1497.55,1,0.7000,-29.45,-0.265078,2.415022,2
1748,17480,1495.46,1,0.7000,-29.39,-0.264551,2.385628,2
1749,17490,1493.96,1,0.7000,-29.33,-0.263998,2.356295,2
1750,17500,1491.88,1,0.7000,-29.27,-0.263419,2.327026,2
1751,17510,1490.60,1,0.7000,-29.20,-0.262813,2.297824,2
1752,17520,1488.30,1,0.7000,-29.13,-0.262181,2.268693,2
1753,17530,1486.45,1,0.7000,-29.06,-0.261523,2.239635,2
1754,17540,1484.05,1,0.7000,-28.98,-0.260839,2.210653,2
1755,17550,1482.44,1,0.7000,-28.90,-0.260129,2.181750,2
1756,17560,1480.19,1,0.7000,-28.82,-0.259392,2.152928,2
1757,17570,1479.17,1,0.7000,-28.74,-0.258630,2.124192,2
1758,17580,1477.57,1,0.7000,-28.65,-0.257842,2.095542,2
1759,17590,1476.90,1,0.7000,-28.56,-0.257028,2.066984,2
1760,17600,1475.87,1,0.7000,-28.47,-0.256188,2.038518,2
1761,17610,1475.06,1,0.7000,-28.37,-0.255323,2.010149,2
1762,17620,1474.08,1,0.7000,-28.27,-0.254432,1.981879,2
1763,17630,1473.65,1,0.7000,-28.17,-0.253516,1.953711,2
1764,17640,1472.51,1,0.7000,-28.06,-0.252574,1.925647,2
1765,17650,1471.53,1,0.7000,-27.96,-0.251607,1.897690,2
1766,17660,1469.32,1,0.7000,-27.85,-0.250615,1.869844,2
1767,17670,1468.15,1,0.7000,-27.73,-0.249598,1.842111,2
1768,17680,1467.04,1,0.7000,-27.62,-0.248556,1.814494,2
1769,17690,1466.48,1,0.7000,-27.50,-0.247489,1.786995,2
1770,17700,1464.57,1,0.7000,-27.38,-0.246397,1.759618,2
1771,17710,1463.47,1,0.7000,-27.25,-0.245281,1.732364,2
1772,17720,1462.17,1,0.7000,-27.13,-0.244140,1.705238,2
1773,17730,1461.13,1,0.7000,-27.00,-0.242975,1.678240,2
1774,17740,1459.53,1,0.7000,-26.87,-0.241785,1.651375,2
1775,17750,1458.82,1,0.7000,-26.73,-0.240572,1.624645,2
1776,17760,1458.87,1,0.7000,-26.59,-0.239334,1.598053,2
1777,17770,1458.49,1,0.7000,-26.45,-0.238072,1.571600,2
1778,17780,1455.95,1,0.7000,-26.31,-0.236786,1.545290,2
1779,17790,1454.30,1,0.7000,-26.16,-0.235477,1.519126,2
1780,17800,1452.98,1,0.7000,-26.02,-0.234145,1.493110,2
1781,17810,1450.89,1,0.7000,-25.87,-0.232788,1.467245,2
1782,17820,1449.87,1,0.7000,-25.71,-0.231409,1.441533,2
1783,17830,1448.16,1,0.7000,-25.56,-0.230006,1.415976,2
1784,17840,1447.07,1,0.7000,-25.40,-0.228581,1.390578,2
1785,17850,1444.81,1,0.7000,-25.24,-0.227132,1.365341,2
1786,17860,1443.72,1,0.7000,-25.07,-0.225661,1.340268,2
1787,17870,1442.72,1,0.7000,-24.91,-0.224167,1.315361,2
1788,17880,1442.13,1,0.7000,-24.74,-0.222651,1.290622,2
1789,17890,1440.40,1,0.7000,-24.57,-0.221113,1.266053,2
1790,17900,1439.07,1,0.7000,-24.39,-0.219552,1.241659,2
1791,17910,1438.08,1,0.7000,-24.22,-0.217970,1.217440,2
1792,17920,1437.37,1,0.7000,-24.04,-0.216366,1.193399,2
1793,17930,1435.50,1,0.7000,-23.86,-0.214740,1.169539,2
1794,17940,1433.94,1,0.7000,-23.68,-0.213092,1.145862,2
1795,17950,1432.52,1,0.7000,-23.49,-0.211424,1.122371,2
1796,17960,1431.81,1,0.7000,-23.30,-0.209734,1.099067,2
1797,17970,1430.19,1,0.7000,-23.11,-0.208023,1.075953,2
1798,17980,1428.87,1,0.7000,-22.92,-0.206292,1.053032,2
1799,17990,1427.21,1,0.7000,-22.73,-0.204539,1.030306,2
1800,18000,1426.13,1,0.7000,-22.53,-0.202767,1.007776,2
1801,18010,1424.79,1,0.7000,-22.33,-0.200974,0.985445,2
1802,18020,1423.89,1,0.7000,-22.13,-0.199160,0.963317,2
1803,18030,1422.40,1,0.7000,-21.93,-0.197327,0.941391,2
1804,18040,1421.41,1,0.7000,-21.72,-0.195475,0.919672,2
1805,18050,1420.74,1,0.7000,-21.51,-0.193603,0.898160,2
1806,18060,1420.22,1,0.7000,-21.30,-0.191711,0.876859,2
1807,18070,1419.14,1,0.7000,-21.09,-0.189800,0.855770,2
1808,18080,1418.74,1,0.7000,-20.87,-0.187870,0.834896,2
1809,18090,1416.94,1,0.7000,-20.66,-0.185922,0.814238,2
1810,18100,1415.18,1,0.7000,-20.44,-0.183955,0.793799,2
1811,18110,1413.51,1,0.7000,-20.22,-0.181969,0.773580,2
1812,18120,1412.59,1,0.7000,-20.00,-0.179965,0.753584,2
1813,18130,1411.36,1,0.7000,-19.77,-0.177944,0.733812,2
1814,18140,1409.90,1,0.7000,-19.54,-0.175904,0.714267,2
1815,18150,1409.02,1,0.7000,-19.32,-0.173847,0.694951,2
1816,18160,1408.10,1,0.7000,-19.09,-0.171773,0.675865,2
1817,18170,1408.04,1,0.7000,-18.85,-0.169681,0.657012,2
1818,18180,1407.30,1,0.7000,-18.62,-0.167572,0.638392,2
1819,18190,1406.94,1,0.7000,-18.38,-0.165447,0.620009,2
1820,18200,1405.20,1,0.7000,-18.14,-0.163305,0.601864,2
1821,18210,1404.41,1,0.7000,-17.91,-0.161147,0.583959,2
1822,18220,1404.10,1,0.7000,-17.66,-0.158972,0.566296,2
1823,18230,1404.16,1,0.7000,-17.42,-0.156782,0.548875,2
1824,18240,1403.32,1,0.7000,-17.18,-0.154576,0.531700,2
1825,18250,1402.94,1,0.7000,-16.93,-0.152354,0.514772,2
1826,18260,1401.32,1,0.7000,-16.68,-0.150118,0.498092,2
1827,18270,1399.65,1,0.7000,-16.43,-0.147866,0.481663,2
1828,18280,1396.41,1,0.7000,-16.18,-0.145600,0.465485,2
1829,18290,1394.87,1,0.7000,-15.92,-0.143318,0.449561,2
1830,18300,1392.54,1,0.7000,-15.67,-0.141023,0.433891,2
1831,18310,1391.66,1,0.7000,-15.41,-0.138714,0.418479,2
1832,18320,1392.07,1,0.7000,-15.15,-0.136391,0.403324,2
1833,18330,1392.16,1,0.7000,-14.89,-0.134054,0.388429,2
1834,18340,1390.85,1,0.7000,-14.63,-0.131703,0.373796,2
1835,18350,1389.76,1,0.7000,-14.37,-0.129340,0.359425,2
1836,18360,1387.31,1,0.7000,-14.11,-0.126963,0.345318,2
1837,18370,1385.98,1,0.7000,-13.84,-0.124574,0.331476,2
1838,18380,1384.47,1,0.6957,-13.57,-0.122173,0.317901,2
1839,18390,1383.89,1,0.6848,-13.31,-0.119759,0.304595,2
1840,18400,1383.66,1,0.6742,-13.04,-0.117333,0.291558,2
1841,18410,1382.58,1,0.6639,-12.77,-0.114895,0.278792,2
1842,18420,1379.16,1,0.6539,-12.49,-0.112446,0.266298,2
1843,18430,1376.72,1,0.6441,-12.22,-0.109986,0.254077,2
1844,18440,1375.11,1,0.6346,-11.95,-0.107514,0.242131,2
1845,18450,1374.78,1,0.6254,-11.67,-0.105032,0.230461,2
1846,18460,1374.01,1,0.6165,-11.39,-0.102540,0.219067,2
1847,18470,1374.49,1,0.6079,-11.12,-0.100037,0.207952,2
1848,18480,1375.05,1,0.5996,-10.84,-0.097524,0.197116,2
1849,18490,1374.77,1,0.5916,-10.56,-0.095002,0.186560,2
1850,18500,1374.52,1,0.5838,-10.27,-0.092470,0.176286,2
1851,18510,1373.12,1,0.5764,-9.99,-0.089928,0.166294,2
1852,18520,1371.99,1,0.5692,-9.71,-0.087378,0.156585,2
1853,18530,1369.94,1,0.5623,-9.42,-0.084819,0.147161,2
1854,18540,1368.22,1,0.5558,-9.14,-0.082251,0.138022,2
1855,18550,1365.94,1,0.5495,-8.85,-0.079676,0.129169,2
1856,18560,1363.93,1,0.5435,-8.57,-0.077092,0.120603,2
1857,18570,1361.95,1,0.5378,-8.28,-0.074501,0.112325,2
1858,18580,1361.30,1,0.5324,-7.99,-0.071902,0.104336,2
1859,18590,1360.78,1,0.5273,-7.70,-0.069296,0.096637,2
1860,18600,1360.29,1,0.5225,-7.41,-0.066683,0.089227,2
1861,18610,1359.53,1,0.5180,-7.12,-0.064063,0.082109,2
1862,18620,1359.23,1,0.5138,-6.83,-0.061437,0.075283,2
1863,18630,1357.33,1,0.5099,-6.53,-0.058805,0.068749,2
1864,18640,1356.35,1,0.5063,-6.24,-0.056167,0.062508,2
1865,18650,1354.88,1,0.5030,-5.95,-0.053523,0.056561,2
1866,18660,1353.75,1,0.5000,-5.65,-0.050874,0.050909,2
1867,18670,1352.14,1,0.4973,-5.36,-0.048220,0.045551,2
1868,18680,1351.19,1,0.4949,-5.06,-0.045561,0.040488,2
1869,18690,1350.33,1,0.4928,-4.77,-0.042897,0.035722,2
1870,18700,1349.33,1,0.4910,-4.47,-0.040230,0.031252,2
1871,18710,1348.14,1,0.4895,-4.17,-0.037558,0.027079,2
1872,18720,1347.22,1,0.4883,-3.88,-0.034883,0.023203,2
1873,18730,1345.55,1,0.4874,-3.58,-0.032203,0.019625,2
1874,18740,1344.42,1,0.4868,-3.28,-0.029521,0.016345,2
1875,18750,1342.17,1,0.4865,-2.98,-0.026836,0.013363,2
1876,18760,1341.14,1,0.4865,-2.68,-0.024148,0.010680,2
1877,18770,1339.71,1,0.4868,-2.38,-0.021457,0.008296,2
1878,18780,1339.09,1,0.4874,-2.08,-0.018765,0.006211,2
1879,18790,1338.97,1,0.4884,-1.79,-0.016070,0.004425,2
1880,18800,1338.23,1,0.4896,-1.49,-0.013375,0.002939,2
1881,18810,1337.80,1,0.4911,-1.19,-0.010677,0.001753,2
1882,18820,1336.43,1,0.4929,-0.89,-0.007979,0.000866,2
1883,18830,1335.19,1,0.4950,-0.59,-0.005280,0.000280,2
1884,18840,1332.96,1,0.4974,-0.29,-0.002580,-0.000007,2
1885,18850,1331.36,1,0.5001,0.01,0.000120,0.000006,2
1886,18860,1329.34,1,0.5031,0.31,0.002820,0.000320,2
1887,18870,1328.14,1,0.5065,0.61,0.005520,0.000933,2
1888,18880,1326.12,1,0.5101,0.91,0.008218,0.001846,2
1889,18890,1324.87,1,0.5140,1.21,0.010917,0.003059,2
1890,18900,1323.11,1,0.5182,1.51,0.013614,0.004572,2
1891,18910,1321.59,1,0.5227,1.81,0.016310,0.006384,2
1892,18920,1319.82,1,0.5275,2.11,0.019004,0.008496,2
1893,18930,1318.78,1,0.5326,2.41,0.021697,0.010906,2
1894,18940,1317.39,1,0.5380,2.71,0.024387,0.013616,2
1895,18950,1316.17,1,0.5437,3.01,0.027075,0.016624,2
1896,18960,1314.32,1,0.5497,3.31,0.029759,0.019931,2
1897,18970,1313.13,1,0.5560,3.60,0.032441,0.023535,2
1898,18980,1311.75,1,0.5626,3.90,0.035120,0.027438,2
1899,18990,1311.03,1,0.5694,4.20,0.037795,0.031637,2
1900,19000,1309.48,1,0.5766,4.50,0.040467,0.036133,2
1901,19010,1308.57,1,0.5841,4.79,0.043134,0.040926,2
1902,19020,1307.84,1,0.5918,5.09,0.045798,0.046015,2
1903,19030,1307.03,1,0.5999,5.38,0.048456,0.051399,2
1904,19040,1305.80,1,0.6082,5.68,0.051110,0.057078,2
1905,19050,1305.15,1,0.6168,5.97,0.053758,0.063051,2
1906,19060,1304.03,1,0.6257,6.27,0.056401,0.069318,2
1907,19070,1303.36,1,0.6349,6.56,0.059039,0.075877,2
1908,19080,1302.63,1,0.6444,6.85,0.061671,0.082730,2
1909,19090,1301.94,1,0.6542,7.14,0.064296,0.089874,2
1910,19100,1301.02,1,0.6642,7.44,0.066915,0.097309,2
1911,19110,1300.33,1,0.6746,7.73,0.069528,0.105034,2
1912,19120,1298.88,1,0.6852,8.01,0.072133,0.113049,2
1913,19130,1298.75,1,0.6961,8.30,0.074731,0.121352,2
1914,19140,1298.17,1,0.7000,8.59,0.077322,0.129944,2
1915,19150,1296.98,1,0.7000,8.88,0.079905,0.138822,2
1916,19160,1294.00,1,0.7000,9.16,0.082480,0.147986,2
1917,19170,1291.90,1,0.7000,9.45,0.085047,0.157436,2
1918,19180,1290.24,1,0.7000,9.73,0.087605,0.167170,2
1919,19190,1288.56,1,0.7000,10.02,0.090155,0.177187,2
1920,19200,1286.90,1,0.7000,10.30,0.092695,0.187487,2
1921,19210,1285.36,1,0.7000,10.58,0.095226,0.198067,2
1922,19220,1284.42,1,0.7000,10.86,0.097748,0.208928,2
1923,19230,1283.03,1,0.7000,11.14,0.100260,0.220068,2
1924,19240,1282.24,1,0.7000,11.42,0.102762,0.231486,2
1925,19250,1280.24,1,0.7000,11.69,0.105253,0.243181,2
1926,19260,1278.82,1,0.7000,11.97,0.107735,0.255151,2
1927,19270,1276.97,1,0.7000,12.24,0.110205,0.267396,2
1928,19280,1275.75,1,0.7000,12.52,0.112664,0.279915,2
1929,19290,1273.54,1,0.7000,12.79,0.115112,0.292705,2
1930,19300,1272.05,1,0.7000,13.06,0.117548,0.305766,2
1931,19310,1269.77,1,0.7000,13.33,0.119973,0.319096,2
1932,19320,1268.28,1,0.7000,13.60,0.122386,0.332695,2
1933,19330,1266.39,1,0.7000,13.87,0.124787,0.346560,2
1934,19340,1265.18,1,0.7000,14.13,0.127175,0.360690,2
1935,19350,1263.49,1,0.7000,14.39,0.129550,0.375085,2
1936,19360,1262.26,1,0.7000,14.66,0.131913,0.389742,2
1937,19370,1260.73,1,0.7000,14.92,0.134262,0.404660,2
1938,19380,1259.89,1,0.7000,15.18,0.136597,0.419837,2
1939,19390,1258.44,1,0.7000,15.44,0.138919,0.435273,2
1940,19400,1257.76,1,0.7000,15.69,0.141228,0.450965,2
1941,19410,1256.27,1,0.7000,15.95,0.143522,0.466912,2
1942,19420,1255.23,1,0.7000,16.20,0.145802,0.483112,2
1943,19430,1254.07,1,0.7000,16.45,0.148067,0.499564,2
1944,19440,1253.67,1,0.7000,16.70,0.150317,0.516266,2
1945,19450,1252.36,1,0.7000,16.95,0.152553,0.533216,2
1946,19460,1251.71,1,0.7000,17.20,0.154772,0.550413,2
1947,19470,1250.77,1,0.7000,17.44,0.156977,0.567855,2
